title,perex,label
"Dani Ceballos to Arsenal: Unai Emery confirms club &#039;working&#039; on loan deal for Real Madrid star","Arsenal manager Unai Emery has confirmed the club &quot;is working&quot; on a loan deal to bring Real Madrid&#039;s Dani Ceballos to the Emirates Stadium.",Transfers
Juventus oficiálně potvrdil přestup mladého obránce De Ligta,"Své vysněné posily do středu obrany se dočkali fanoušci turínského Juventusu. Novou akvizicí suveréna italské klubové scény se dnes ráno oficiálně stal Matthijs de Ligt, talentovaný nizozemský reprezentant přichází na přestup z amsterdamského Ajaxu...",Transfers
Arsenal odmítl podepsat hvězdu Ajaxu Hakima Ziyecha za 25 milionů liber. Kvůli čemu?,"Arsenal údajně odmítl možnost podepsat křídlo Ajaxu Hakima Ziyecha navzdory tomu, že jeden z hlavních strůjců senzačního postupu Ajaxu do semifinále Ligy mistrů projevil touhu přestoupit na Emirates Stadium a ve smlouvě má výkupní klauzuli na pouhých 25 milionů liber. Kanonýři se místo něj již zaměřili na jiné cíle.",Transfers
Ampadu bude z Chelsea hostovat v RB Lipsko,RB Lipsko bude v nadcházející sezóně k dispozici Ethan Ampadu. Talentovaný defenzivní univerzál se do německé nejvyšší soutěže vydává na roční hostování z Chelsea...,Transfers
Ethan Ampadu míří z Chelsea na hostování do Lipska,"V uplynulé sezóně neodehrál v dresu Chelsea ani jeden ligový zápas. Nastoupil pouze dvakrát v FA Cupu. I proto, že by jeho herní vytížení nebylo nikterak vysoké, míří Ethan Ampadu jinam. Ze Stamford Bridge odchází hostovat do německého Lipska. Už prošel lékařskými testy a vše by mělo být brzy oficiálně potvrzeno.",Transfers
Newcastle United dokončil rekordní transfer Joelintona,"Joelinton se stěhuje z Hoffenheimu do Newcastlu United. Magpies za brazilského útočníka mohou s bonusy poslat až 53 milionů eur, samotný hráč podepsal smlouvu do roku 2025...",Transfers
Arsenal se zajímá o levnější variantu Zahy,"V Barceloně se letos moc neprosadil. Po přestupu z Girondins Bordeaux se od brazilského křídla Malcoma čekaly lepší výkony. A hráč předpokládal, že od trenéra Valverdeho dostane větší prostor. Opak byl ale pravdou. Nyní se mluví o jeho odchodu z klubu. A zájemci se o něj přímo perou.",Transfers
"Konečně. Griezmann už je novou posilou Barcelony, ta dnes zaplatila výkupní klauzuli","Už je to oficiálně potvrzeno. Antoine Griezmann se dnešním den stává novou posilou Barcelony. Hráčův právník složil v průběhu dne v sídle La Ligy výstupní klauzuli hráče ve výši 120 milionů eur a vykoupil ho tak z platné smlouvy, kterou měl v Atléticu Madrid až do roku 2023.",Transfers
"Sersen zostáva v HC Slovan Bratislava napriek ponukám zo zahraničia, Kukumberg si chce zahrať vo finále","Bratislavský klub je stále vo fáze neistoty, keďže ešte nemá licenciu na pôsobenie v najvyššej … Čítať ďalej",Transfers
Plekanec dal Jágrovi sbohem! Dohodl se s brněnskou Kometou,"Hokejista Tomáš Plekanec bude od nové sezony oblékat dres Komety Brno. Šestatřicetiletý útočník podepsal s klubem roční smlouvu. Plekanec pomohl v minulé sezoně Kladnu vybojovat extraligu, kde působil společně s jeho majitelem Jaromírem Jágrem.Za Kometu nastupoval i v minulé sezoně, ale pouze v základní části, kde odehrál 16 zápasů. Pak pomáhal již zmiňovaným Rytířům.&quot;Jsem samozřejmě rád, že z nabídek, které Tomáš měl, se rozhodl pro Kometu. Věděl, do čeho jde, už tady byl s námi v uplynulé",Transfers
"Nkunku zkusí štěstí v Německu, z PSG přestoupil do Lipska","V kádru Paris Saint-Germain je velká konkurence a s tou už nebude bojovat Christopher Nkunku. Mladý francouzský záložník se rozhodl pro odchod a nově bude hrát německou nejvyšší soutěž, v nadcházejících pěti sezonách by měl oblékat dres RB Lipsko...",Transfers
"Real Madrid oznámil cenu, za kterou prodá Jamese Rodrígueze","V Realu Madrid nemá místo. Nepočítá se s tím, že by James Rodríguez zahájil druhé období v Bílém baletu. Jenže pořád je jeho hráčem a vedení klubu se ho musí před startem nové sezóny zbavit. Zájem o něj je, ovšem zatím všechno vázne na přestupové částce.",Transfers
"Odchody z Realu Madrid: Ceballos má našlápnuto do Anglie, agent Balea odmítl komentovat Tottenham","Po velkých nákupech potřebuje Real Madrid ulehčit svému rozpočtu, ale i zeštíhlit kádr prodejem některých hráčů. Velmi blízko je odchod záložníka Daniho Ceballose do anglické Premier League, kde o něj projevuje zájem zejména londýnský Arsenal. Mluví se ale také o Garethu Baleovi.",Transfers
Arsenal bojuje s Tottenhamem o podpis hvězdičky Realu Madrid Daniho Ceballose,"Arsenal se snaží obejít nízký přestupový rozpočet tím, že chce získat na hostování záložníka Realu Madrid Daniho Ceballose, o kterého jeví velký zájem také městský rival Tottenham Hotspur. Dvaadvacetiletý středopolař přišel do Realu v roce 2017 za 18 milionů eur z Realu Betis, v novém klubu si ale nedokázal získat místo v sestavě a v příští sezóně se s ním na Santiagu Bernabeu nepočítá.",Transfers
"Filipe Luís se vrátil do Brazílie, podepsal s Flamengem","Flamengo oznámilo příchod dalšího zkušeného obránce. Po vypršení kontraktu s Atléticem Madrid brazilský klub získal Filipeho Luíse, jenž podepsal smlouvu do prosince 2021...",Transfers
"Aston Villa představila už devátou posilu, stal se jí Trézéguet","Aston Villa před svým návratem do Premier League nepřestává posilovat. Dnes oznámila příchod již devátého hráče, který ji dostává přes stomilionovou útratu za léto 2019, které sotva začalo. Nejčerstvější posilou se stala egyptská hvězda Mohamed Trézéguet...",Transfers
Další letní posilou Aston Villy je belgický stoper Engels z Remeše,"Hned nadvakrát v průběhu letošního léta změnil dres Björn Engels. Čtyřiadvacetiletý belgický obránce nejprve přestoupil z Olympiakosu Pireus do Remeše a nyní ho koupila Aston Villa, vedení nováčka anglické nejvyšší soutěže dnes celý transfer potvrdilo...",Transfers
"Fanoušci Kladna o Plekancovi. Jedni ho chápou, pro druhé je zrádce","Bylo zřejmé, že tohle rozhodnutí se neobejde bez emocí. Tomáš Plekanec byl v Česku vždy spjatý s Kladnem a Rytířům také loni pomohl k návratu do extraligy. Jenže také alternoval v dresu Komety a od nové sezony si musel vybrat jen jeden tým… A Tomáš Plekanec si vybral Kometu Brno. Navzdory kladenskému srdci, navzdory tomu, že si pořídil byt na Praze 6, ze které je to na Kladno coby kamenem dohodil. Bágl s výstrojí si natrvalo přestěhuje do Brna.
Důvod? Samozřejmě i ten, že jeho nová láska Lucie",Transfers
Sam Allardyce sends warning to Arsenal over Wilfried Zaha transfer move,"Get a move on, Arsenal!",Transfers
Arsenal not giving up on Kieran Tierney transfer deal,"There&#039;s still hope!",Transfers
Realu se vážně zranil Asensio. Ceballos by měl mít stále zelenou,"Real Madrid potenciálně na celý ročník 2019/20 přišel o klíčového ofenzivního záložníka Marca Asensia, který si vážně poranil koleno v nočním přípravném duelu s Arsenalem. Nutná bude plastika předního zkříženého vazu a nejméně půlroční pauza; některé prognózy jsou však černější...",Transfers
Atalantu Bergamo oficiálně posílil Malinovskyj,"Vytouženou posilu do středu pole získala Atalanta Bergamo. Italský celek, který letos čekají boje v Lize mistrů, podle očekávání posílil záložník Ruslan Malinovskyj z Genku...",Transfers
Atlético Madrid získalo novou posilu do obrany,"Velmi aktivní je letošní léto vedení madridského Atlética. Dnes byl potvrzen příchod již sedmé posily do kádru, který vede Diego Simeone. Novou tváří není nikdo jiný než Kieran Trippier, který přestoupil z Tottenhamu.",Transfers
"Atlético požaduje za Griezmanna 200 milionů a bude Barcelonu žalovat. Máme důkazy, říká prezident","Včera byla konečně napsána poslední věta nekonečného přestupového seriálu, který v podstatě začal už minulou sezónu, v němž hráli hlavní roli útočník Griezmann a dva kluby - Atlético Madrid a Barcelona. Nebo se to aspoň zdálo, když Barcelona vyplatila hráče ze smlouvy složením částky 120 milionů eur v sídle španělské nejvyšší soutěže.",Transfers
Pep Guardiola: Budoucnost Leroye Saného už není v našich rukou,"Manažer Manchesteru City Pep Guardiola připustil, že budoucnost německého křídelního záložníka Leroye Saného na Etihad Stadium nemá klub ve svých rukou a nevylučuje hráčův odchod. Bayern Mnichov nadále tvrdě pracuje na příchodu Saného, kterého kouč bavorského velkoklubu Niko Kovač označil za “vysněnou posilu“.",Transfers
"Perin má zdravotní problémy, jeho přestup do Benfiky se odkládá","Mattia Perin si bude muset minimálně počkat na svůj přestup z Juventusu do Benfiky. Všechny strany byly na transferu domluveny a italský brankář se včera podrobil zdravotní prohlídce, ta se nakonec stala kamenem úrazu...",Transfers
"Bologna představila další novou mladou tvář, Dána Olsena","Práva na dánskou kometu Skova Olsena si zajistila italská Bologna, která takhle po Riccardovi Orsolinim natrvalo získává dalšího levonohého pravého křídelníka. Na Orsoliniho koncem června využila předkupní právo, Olsena nyní podepsala za údajných šest milionů eur...",Transfers
Crystal Palace získal Jordana Ayewa,Crystal Palace získal natrvalo ze Swansea ghanského reprezentanta Jordana Ayewa. Sedmadvacetiletý fotbalista se dohodl s Eagles na tříleté smlouvě. Ayew už v klubu hostoval v minulé sezoně.,Transfers
West Ham United přepsal rekord a získal útočníka Hallera,"Sébastien Haller se může těšit na Premier League. Útočníka Eintrachtu Frankfurt koupil West Ham United, který zaplatil 40 milionů eur, což je pro něho historicky nejdražší posila...",Transfers
Zamíří Romelu Lukaku do Interu Milán? Sportovní ředitel Interu se vyjádřil k jednáním,"Sportovní ředitel Interu Milán Piero Ausilio potvrdil, že klub přednesl oficiální nabídku za útočníka Manchesteru United Romelua Lukakua a nyní bude čekat na to, co se stane. Manchester United nadále trvá na tom, že Inter musí za belgického útočníka zaplatit požadovaných 75 milionů liber.",Transfers
Pedraza změnil ve Španělsku dres. Bude hrát za Real Betis,Real Betis přivedl čtvrtou posilu. Sevillský celek se dohodl s Villarrealem a formou ročního hostování s následnou opcí na trvalý přestup získal obránce Alfonsa Pedraza...,Transfers
Obránce Diallo přestoupil z Dortmundu do PSG,"Paris Saint-Germain do úspěšného konce dotáhlo příchod Abdoua Dialla. Bývalý mládežnický reprezentant Francie se do vlasti stěhuje z Dortmundu, jenž dostane 33 miionů eur...",Transfers
"Diallo znovu změní dres, přestup z Dortmundu dolaďuje PSG","Jenom jeden rok pravděpodobně stráví Abdou Diallo ve Vestfálsku. Třiadvacetiletý francouzský stoper loni přestoupil z Mainzu do Borussie Dortmund a aktuálně se rýsuje jeho návrat do vlasti, na tom úspěšně pracuje Paris Saint-Germain...",Transfers
Arsenal přivedl na hostování Ceballose z Realu Madrid,"Dani Ceballos stráví nadcházející sezónu v Premier League. Dvaadvacetiletý záložník se z Realu Madrid vydal na hostování do Arsenalu, jenž nemá předkupní právo...",Transfers
Lookman se stal hráčem RB Lipsko,"Bundesligové Lipsko dotáhlo přestup Ademoly Lookmana z Evertonu. Částka, za kterou jednadvacetiletý křídelník, který už v týmu Rudých Býků hostoval ve druhé polovině sezony 2017/18, nebyla zveřejněna.",Transfers
"Delph odchází z Manchesteru City, koupil ho Everton","Fabian Delph neměl místo v prvním týmu Manchesteru City, anglický mistr se nebránil jeho prodeji a fotbalista nakonec přestupuje do Evertonu. Devětadvacetiletý záložník v Goodison Parku prošel zdravotní prohlídkou a dnes večer podepsal tříletý kontrakt...",Transfers
Baumgartl přestoupil ze Stuttgartu do PSV Eindhoven,"PSV Eindhoven získal očekávanou posilu do obrany. Předloňský nizozemský šampion ze sestupujícího Stuttgartu přivedl Tima Baumgartla, za kterého poslal 10 milionů eur...",Transfers
Sheffield United opět překonal rekord a získal Mousseta,"Lys Mousset se stal hráčem Sheffieldu United. Třiadvacetiletý útočník se k nováčkovi Premier League stěhuje z Bournemouthu, jenž obdržel více než 11 milionů eur...",Transfers
Transfer dotažen. Dani Ceballos je již hráčem Arsenalu,"Dani Ceballos je ode dneška hráčem Arsenalu Londýn. Gunners získali španělského fotbalistu Realu Madrid na roční hostování, bez jakékoliv opce na přestup. Ceballos přesunem na Emirates Stadium doufá, že dostane pod manažerem Emerym větší herní prostor, než by měl pod koučem Zidanem v Realu.",Transfers
Nová výzva pro legendu AS Řím: Dres změní po osmnácti letech!,"Když se mluví o legendě klubu a oddanosti, není snad lepšího příkladu, než Daniela de Rossiho. Ten na sklonku kariéry opustí po dlouhých osmnácti letech AS Řím a vyzkouší si argentinskou soutěž. Pětatřicetiletému středopolaři vypršela na konci června smlouva a momentálně je bez angažmá. Po dlouhých osmnácti letech je tak nucen změnit klub. Nově by měl oblékat dres argentinského Boca Juniors.
Tuto informaci argentinským médiím potvrdil i prezident Bocy Daniel Angelici. „Je to na 99% jisté. Mít",Transfers
Parma se dohodla s Neapolí na příchodu Ingleseho,"Roberto Inglese se vrací do Parmy. Loňský nováček Serie A získal 27letého útočníka na roční hostování, které se následně změní v přestup. Obě strany podepsaly pětiletý kontrakt...",Transfers
Football - Transferts - Boca confirme De Rossi,"Daniele De Rossi à la découverte de l’Argentine. Comme prévu, l’international italien de 36 ans rejoint Boca Jrs. Le club de Buenos Aires...",Transfers
"Де Росси стал игроком &quot;Бока Хуниорс&quot;","&quot;Бока Хуниорс&quot; объявила, что итальянский полузащитник Даниэле Де Росси стал игроком аргентинской команды.	Футболист получил теплый прием от болельщиков, успешно прошел медобследование и впервые примерил футболку новой команды...",Transfers
"Aston Villa má další posilu, získala talentovaného Luize",Douglas Luiz bude svoji kariéru nadále rozvíjet v Aston Ville. Nováček Premier League je jedním z nejaktivnějších na přestupovém trhu a Manchesteru City za talentovaného záložníka poslal necelých 17 milionů eur...,Transfers
Saliba oficiálně přestoupil ze Saint-Étienne do Arsenalu,"Arsenal hlásí další novou akvizici. Londýnský celek se dohodl se Saint-Étienne na přestupu Williama Saliby, za kterého pošle 30 milionů eur. Talentovaný stoper bude v příští sezóně ještě hostovat ve svém mateřském klubu...",Transfers
"De Rossi si splnil sen, zahraje si za Bocu Juniors",Boca Juniors oznámila příchod Daniela De Rossiho. Bývalý italský reprezentant po 18 letech opustil mateřský AS Řím a se svým novým klubem podepsal roční kontrakt...,Transfers
Stoper Matthijs de Ligt už je oficiálně novou posilou Juventusu,"Už během úterního večera dorazil holandský stoper Matthijs de Ligt do Turína, aby zde dotáhl do konce přestupovou ságu, která se táhla poslední měsíce. Ovšem až teprve dnes se talentovaný fotbalista stal oficiálně posilou Juventusu Turín, s nímž podepíše kontrakt do roku 2024.",Transfers
"Jsem šťastný, že můžu hrát za Neapol, řekl Elmas","Eljif Elmas se může těšit na další posun ve své kariéře. Teprve 19letý záložník vyměnil Fenerbahçe za Neapol, která za něho poslala 16 milionů eur a další dva může přidat v bonusech...",Transfers
Barca navýšila nabídku a nová posila do obrany je blízko přestupu,"Barcelona shání posilu na levou stranu obrany, kde je prozatím jasnou jedničkou Jordi Alba, jehož ovšem netlačí k ještě vyšším výkonům potřebná konkurence. Azulgranas v tuto chvílí nemají v A týmu hráče, který by byl, stejně jako Alba, specifickým hráčem pro tento post.",Transfers
Argentina vítá italskou legendu! De Rossi se upsal Boca Juniors,"Italský fotbalista Daniele De Rossi, který ukončil své působení v AS Řím, bude nadále oblékat dres argentinského celku Boca Juniors. Šestatřicetiletý De Rossi strávil v Římě téměř 20 let a působil i v roli kapitána. Mistrovi světa z roku 2006 však klub nenabídl prodloužení smlouvy a pokračovat v pozici ředitele odmítl.Namísto toho pak kývl na nabídku z Argentiny, kde si ho vyhlédl jeho bývalý spoluhráč Nocolás Burdisso a nabídl mu kontrakt.De Rossi odehrál za AS Řím celkem 616 utkání, víc jich",Transfers
Teplice získaly z Mladé Boleslavi na roční hostování Mareše,"Sobotního úvodního zápasu obnovené sezony první ligy mezi Teplicemi a Libercem se smí nově zúčastnit až 150 osob. Ministerstvo zdravotnictví udělilo nejvyšší soutěži výjimku, původně mohlo na stadion před pondělním dalším uvolněním opatření proti pandemii nového koronaviru jen 100 lidí. 
",Transfers
PSV si pojistilo českého reprezentačního záložníka Sadílka,Parádních několik hodin prožívá český univerzál Michal Sadílek. Ten si včera odbyl svou evropskou premiéru v základní sestavě PSV Eindhoven a dnes se podepsal na čerstvou smlouvu do roku 2022. Informoval o tom sám nizozemský klub na svých sociálních sítích...,Transfers
Manchester United enter race to sign Nicolo Zaniolo ahead of Tottenham,Will Spurs make a move?,Transfers
"Matthijs de Ligt explains decision to choose Juventus over Man Utd, Liverpool, Barcelona and PSG",He had A LOT of options,Transfers
Everton ready £60m bid for Crystal Palace’s Wilfried Zaha with talks already underway,Have the Toffees beaten Arsenal in the race for Zaha?,Transfers
Arsenal reopen talks with Celtic over Kieran Tierney transfer,Can the Gunners get this deal done?,Transfers
Raul Sanllehi provides transfer update on Arsenal’s search for new centre-half,William Saliba is heading straight back to France.,Transfers
Arsenal pay £15m to sign Real Madrid star Dani Ceballos on one-year loan deal,Eye-watering...,Transfers
Dani Ceballos reveals how Hector Bellerin played crucial role in Arsenal transfer,Agent Bellerin!,Transfers
Arsenal and Liverpool agree deal in principle to sign Nicolas Pepe,A big signing for either club!,Transfers
William Saliba reveals Mateo Guendouzi convinced him to turn down Tottenham for Arsenal,Pivotal...,Transfers
Matteo Guendouzi helped convince William Saliba to join Arsenal... at a funfair!,New Arsenal signing William Saliba has revealed how a chance encounter with Matteo Guendouzi at a Parisian funfair helped convince him to join the club.,Transfers
Arsenal confirm £27m William Saliba transfer after beating Tottenham to highly-rated defender,ARSENAL have announced the signing of St Etienne defender William Saliba. The Gunners unveiled the French centre-back just hours after confirming their capture of Real Madrid ace Dani Ceballos on a season-long loan. Coming soon. À bientôt. ,Transfers
Arsenal announce the signing of William Saliba from Saint-Etienne,A busy day for Arsenal!,Transfers
William Saliba in pictures: Arsenal signing in training after rejecting Tottenham,"William Saliba has completed his move to Arsenal - and has been pictured in his new club&#039;s colours for the first time.",Transfers
William Saliba reveals exactly why he chose Arsenal over Tottenham,"William Saliba says Arsenal&#039;s history and affinity with French players convinced him to join the Gunners ahead of north London rivals Tottenham.",Transfers
Arsenal confirm signing of William Saliba with defender to return to Saint-Etienne on loan for 2019-20 season,Arsenal have confirmed the signing of French centre-back William Saliba from Saint-Etienne.,Transfers
Dani Ceballos explains why snubbed Tottenham to join Arsenal,The midfielder will be with Arsenal until the end of the season.,Transfers
Dani Ceballos in pictures: Arsenal signing poses in kit after Real Madrid loan move,"Arsenal have officially unveiled new signing Dani Ceballos, with the midfielder determined to make an impact on loan from Real Madrid.",Transfers
Arsenal confirm season-long loan transfer of Dani Ceballos from Real Madrid… and fans are in shock,"ARSENAL have announced the signing of Dani Ceballos on loan from Real Madrid – sending fans into a delirious meltdown. The midfielder will stay with the North London club for the 2019/20 season after failing to cement a place in the La Liga giants’ line-up. In the reveal, Ceballos tells fans: “Footballers are artists… This […]",Transfers
Ozil and Kolasinac became best friends at Arsenal and now party together with their wives and dyed hair at same time after losing bet,"MESUT OZIL took saviour Sead Kolasinac under his wing at Arsenal and became best buds who party together with their wives. When Kolasinac moved from Schalke to the Emirates in 2017, Ozil promised help and support to the new boy. The German said: “If he has any questions, my door is always open to him. […]",Transfers
Arsenal sign Dani Ceballos on loan from Real Madrid without option to buy,"Arsenal have completed the loan signing of midfielder Dani Ceballos from Real Madrid, with the 22-year-old moving to London for the 2019-20 season.",Transfers
Arsenal assured Dani Ceballos will still be joining club on loan,Good news for the Gunners!,Transfers
Ex-Arsenal striker Jeremie Aliadiere slams £27m William Saliba transfer and ‘ridiculous’ Wilfried Zaha offers,"&#039;You can understand the frustration of the fans&#039;",Transfers
Manchester United blocking Arsenal’s hopes of completing deal for Wilfried Zaha,Cruel twist...,Transfers
Xaver Schlager already dreaming of Arsenal transfer – despite moving to Wolfsburg only last month,WOLFSBURG midfielder Xaver Schlager has revealed he is already dreaming of playing for Arsenal just a month after joining the Bundesliga side. The 21-year-old joined the German outfit from Red Bull Salszburg for £13million after he helped the Austrian club win the league for the fourth consecutive season. Schlager was a key member of the […],Transfers
"Dani Ceballos signing will present Unai Emery with new Mesut Ozil problem, claims Steve Nicol",Is he really what they need?,Transfers
Antoine Griezmann’s switch to Barcelona could be cancelled by La Liga,"That would be a twist we haven&#039;t seen before!",Transfers
Steve Bruce rates Manchester United’s chances of completing Sean Longstaff transfer from Newcastle,"He&#039;s been valued at £50million.",Transfers
Victor Lindelof reacts to Manchester United’s £80m transfer move for Harry Maguire,Ole Gunnar Solskjaer is desperate to sign the Leicester City star.,Transfers
"Barcelona plánuje posílit na levém beku, spěchat ale nebude","Barcelona plánuje během tohoto léta vyřešit přetrvávající personální problémy na levém beku, kam momentálně může ze stálých členů A-týmu počítat pouze s Jordim Albou. Katalánský klub byl během léta spojován již s několika hráči, s podpisem však prý spěchat nebude...",Transfers
"Seri se stěhuje do Turecka, bude hostovat v Galatasarayi",Galatasaray dotáhl do úspěšného konce hostování Jeana Michaëla Seriho. Reprezentant Pobřeží slonoviny se do Turecka vydává na hostování s opcí z Fulhamu...,Transfers
"Van Luik naar Amsterdam: &quot;Ik ben blij dat ik met these guys kan trainen&quot;",Razvan Marin verruilde Standard Luik deze zomer voor Ajax en merkt aan alles dat hij een stap omhoog heeft gezet. De Roemeense middenvelder ondervond tijdens de voorbereiding dat met name het tempo hoger ligt dan bij zijn oude club.,Transfers
"Ajax-verdediger belt FC Groningen af en kiest voor Heerenveen: &quot;Balen&quot;","Niet FC Groningen, maar sc Heerenveen wordt de nieuwe club van Ajacied Sven Botman. Dat meldt het Dagblad van het Noorden donderdmiddag. Mark-Jan Fledderus bevestigt in gesprek met DvhN dat Botman voor de rivaal kiest.&amp;nbsp;",Transfers
Zinedine Zidane hints Dani Ceballos’ long-term future remains at Real Madrid despite Arsenal move,Disappointing?,Transfers
Arsenal new signing Dani Ceballos reveals how late idol Jose Antonio Reyes inspired Gunners switch,Arsenal new boy Dani Ceballos has revealed that he sought advice from the father of the late Jose Antonio Reyes before making his switch to the Emirates.,Transfers
"&#039;Arsenal bereidt bod van 40 miljoen voor op twaalfvoudig international Brazilië&#039;",Arsenal bereidt momenteel een miljoenenbod voor op de Braziliaan Everton Soares. Everton staat onder contract bij Gremio en moet veertig miljoen euro kosten.,Transfers
Simons není sám. Barceloně uteklo poslední dobou víc talentů. Na kolik ho nalákalo PSG?,"V tomto týdnu rozvířilo vody barcelonského klubu jedno velké rozhodnutí. A mluvilo se o něm možná víc, než kdyby šlo o hráče prvního. Teprve šestnáctiletý Xavi Simons se totiž rozhodl opustit Barcelonu a přestoupit do Paris St. Germain. Prakticky bez náhrady. A přitom Simons byl označován za budoucího Xaviho. Výjimečný talent.",Transfers
La Stampa: Spurs brengt openingsbod van 50 miljoen uit op Dybala,"De interesse van Tottenham Hotspur in Paulo Dybala is serieus. De verliezend Champions League-finalist heeft een openingsbod van vijftig miljoen euro uitgebracht op de Argentijn, zo meldt het Italiaanse La Stampa.",Transfers
